縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,單價
新北市,新莊區,新北大道三段,0.3005742388564125,,5,25,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.0,1.378823101644593,2.8820227020752096,2.0,296020,2772501,,1.0114776693137388,0.5454427808610621,-0.4384519028208025,2.472825741787824
新北市,板橋區,幸福路,0.0748750581338604,,3,4,住家用,加強磚造,公寓(5樓含以下無電梯),46.16666666666666,-1.0204485381503057,-0.8193256863726953,0.0,296505,2768216,,-0.492938291980208,-1.6420771089734696,-0.4384519028208025,2.051217072136734
新北市,泰山區,明志路二段,1.234830894401909,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.25,-0.3557078084465943,-0.8193256863726953,0.0,293017,2771071,,0.2414475364363182,0.4533007574202938,-0.4384519028208025,1.2314224367040598
桃園市,桃園區,中埔二街,-1.0621287264261656,,4,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.083333333333332,-0.6355079254437485,-0.8193256863726953,0.0,279821,2767120,,-0.7874281407404558,-0.0773690442478334,-0.1117747620291633,1.6296084024856448
新北市,土城區,中華路一段,-1.0467712803094888,,6,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.83333333333333,-0.6682566044352019,-0.8193256863726953,0.0,294497,2763775,,-0.2966117261400428,-0.4988334848009764,-0.4384519028208025,1.8544663596328923
新北市,汐止區,康寧街,2.834216378240092,其他,2,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),3.9166666666666665,1.404677321901004,-0.0608273313109585,1.0,314566,2774166,,1.029299821544186,0.3543333989098391,0.8725269497678679,1.7467219218331695
桃園市,桃園區,慈文路,0.8317399925726425,,16,25,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.1666666666666666,1.415019010003568,2.4788290754537976,2.0,279610,2765899,,1.1851729307342884,0.8389321888575826,-0.4384519028208025,2.1449078876147545
桃園市,蘆竹區,福祿一街,0.4035580520175385,,14,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.5,0.0889847799636674,0.9494739399932692,1.0,279966,2772157,,-0.122916464719493,-0.0961387156894713,-0.4384519028208025,1.6530311063551495
新北市,中和區,連城路,1.3220727244543913,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),45.083333333333336,-0.4217797046574211,-0.8193256863726953,0.0,300092,2765789,,0.0561537315007152,0.9276615447635076,-0.4384519028208025,1.9575262566587144
新北市,五股區,西雲路,0.1310174589610228,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),34.75,-0.4694663775748008,-0.8193256863726953,0.0,295069,2776298,,0.0227725574817824,0.4498880898854506,-0.4384519028208025,1.348535956051585
高雄市,鳳山區,青年路二段,-0.1923781512831107,,3,18,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),31.08333333333333,0.8519715466417389,-0.8193256863726953,0.0,183182,2504078,,0.9483929082440602,1.1221835942495737,-0.4384519028208025,0.8332364709224753
台中市,北區,大德街,1.489658752265951,,2,4,住家用,鋼筋混凝土加強磚造,公寓(5樓含以下無電梯),46.083333333333336,-0.8762394429423266,-0.8193256863726953,0.0,217352,2672656,,-0.2578556173214509,-1.6420771089734696,-0.4384519028208025,1.0206181018785152
新北市,林口區,民族路,-0.3189869558882009,,11,23,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.5,-0.1948371046289287,0.8629649626338858,1.0,286954,2774230,,-0.4587084440455392,-1.0414476228410554,0.4156059816017839,2.0324789090411306
台北市,北投區,致遠一路一段,1.6197764569227386,,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),50.66666666666666,-0.6280389284807852,-0.8193256863726953,0.0,301936,2777985,,0.1463960578739323,-1.6420771089734696,-0.4384519028208025,2.472825741787824
高雄市,左營區,文自路,-0.1781262490183386,,13,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.75,-0.1758773431075606,0.8706889784695451,1.0,179497,2509397,,-0.56875316178592,-0.6660541940082965,0.4262817051570662,1.55934029087713
新北市,永和區,竹林路,-0.409809786678375,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),29.33333333333333,-0.967591021181644,-0.8193256863726953,0.0,302768,2767185,,-0.5746938791960693,-0.6268085173575988,-0.4384519028208025,2.285444110831784
新北市,三重區,永福街,-0.5976080401301925,,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.75,-1.1721266303212476,-0.8193256863726953,0.0,298343,2774370,,-0.739619510154018,-1.6420771089734696,-0.4384519028208025,1.9106808489197045
台北市,士林區,中山北路七段,0.6286804272521401,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),36.91666666666666,-0.0649914651189556,-0.8193256863726953,0.0,303884,2779331,,0.4932207981045414,-0.3657394509420891,-0.4384519028208025,2.402557630179309
台北市,大安區,辛亥路一段,-1.129807237012334,,2,27,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),32.0,1.034674703120373,-0.8193256863726953,0.0,303569,2768288,,1.171594148082519,0.907185539554448,0.2597404176946622,3.901610677827628
新北市,板橋區,仁化街,0.1403184474542215,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.083333333333336,-0.4510811542813532,-0.8193256863726953,0.0,298105,2769509,,0.085857318551461,0.4567134249551373,-0.4384519028208025,2.051217072136734
台北市,信義區,吳興街,-0.3279514745134285,,7,9,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),4.75,-0.3407698145206683,1.103954256706454,1.0,307616,2767933,,-0.6468311620335939,-0.1916934066650828,-0.4384519028208025,4.112415012653173
桃園市,桃園區,正光二街,0.3810626379874768,,6,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.5833333333333334,0.3078838448012763,0.3408214921433215,1.0,279954,2766008,,0.1534683405050622,0.3031433858871904,-0.4384519028208025,1.5406021277815256
新北市,新莊區,新泰路,0.2206386116513002,,2,4,住家用,加強磚造,公寓(5樓含以下無電梯),46.833333333333336,-1.0394082996716734,-0.8193256863726953,0.0,294924,2770324,,-0.7735664667834413,-0.1370907261075905,-0.4384519028208025,1.5827629947466348
新北市,新店區,中興路一段,0.7219306478041045,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.5,-0.0994637587941695,-0.8193256863726953,0.0,304739,2761855,,1.0063856258193251,-1.6420771089734696,-0.4384519028208025,1.7467219218331695
新北市,三重區,頂文路,-0.5777563179199032,,11,23,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.1666666666666666,-0.9227770394038656,0.7100294490878329,1.0,297972,2772087,,-1.1322726418343485,-1.0602172942826933,-0.4384519028208025,2.472825741787824
高雄市,左營區,新莊一路,-0.5191144266449563,,6,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.833333333333332,0.017167501473638,0.0179576302127656,1.0,178058,2508177,,-0.2301322694074217,-0.0824880455500982,-0.0861530254964858,1.6624001879029515
台北市,大安區,基隆路二段,-0.2906273527306447,,8,9,一般事務所,鋼筋混凝土造,華廈(10層含以下有電梯),1.3333333333333333,0.0096985045106746,-0.1998596163528248,1.0,306140,2769110,,-0.522076096420463,-0.7360138784725834,0.6397961762627129,5.658313468040501
桃園市,龜山區,紅寶三街,0.0937894714262306,其他,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40.75,-0.629762543164546,-0.8193256863726953,0.0,286999,2765834,,-0.400149943859784,1.6340837244760629,-0.4384519028208025,0.7629683593139605
台北市,松山區,民生東路五段,-0.3469379884917923,,4,16,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),38.833333333333336,0.765216274225783,0.7192982680906242,1.0,306885,2772494,,1.1916794307549277,0.175168353330568,-0.4384519028208025,3.3160430810900032
高雄市,小港區,漢民路,-0.0632938897922337,,15,15,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.833333333333333,1.330561890499294,0.2311404672769605,1.0,183106,2495983,,0.847966494882016,0.5096097717452077,-0.4384519028208025,0.9035045825309904
台北市,大安區,瑞安街,3.02131765839397,,2,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.5,4.289433764288501,3.737843656666252,3.0,304648,2768962,,3.339673111481692,-0.0620120403410388,7.327069411291565,5.213282094519906
新北市,新店區,環河路,-1.2519457990858092,,21,36,住家用,鋼骨造,住宅大樓(11層含以上有電梯),23.166666666666668,-0.6395296930391903,-0.8193256863726953,0.0,304287,2761728,,-0.7619679232683882,-0.065424707875882,-0.4384519028208025,2.566516557265844
台中市,南區,工學五街,-0.2820473710973841,,3,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.25,-0.1597902727257944,0.6219756685613177,1.0,215784,2668150,,-0.3141509870652446,-0.6814111979150911,-0.4384519028208025,1.348535956051585
桃園市,平鎮區,新富一街,0.5652558571396049,,4,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),29.08333333333333,0.9869880302029936,1.0823270123666082,1.0,271755,2759509,,1.2759810397179958,1.4088476671764074,-0.4384519028208025,0.9737726941395052
新北市,蘆洲區,復興路,0.3309766947837929,,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.833333333333336,-0.5809267937913262,-0.8193256863726953,0.0,298069,2775572,,0.0524761445325278,-0.6182768485204907,-0.4384519028208025,1.5124948831381198
台北市,文山區,汀州路四段,0.9618817307914286,,12,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.833333333333334,1.1237281284480092,-0.8193256863726953,0.0,304054,2766149,,0.5342400373650948,0.3662777352817906,-0.4384519028208025,2.425980334048814
台北市,松山區,南京東路四段,-0.8862991868493165,,3,12,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),36.41666666666666,-0.8285527700249471,-0.8193256863726953,0.0,305937,2771629,,-0.7345274666596044,-0.6762921966128261,-0.4384519028208025,3.8313425662191127
新北市,鶯歌區,光明街,0.4861614046044206,,13,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.916666666666667,0.2033178873197935,1.0823270123666082,1.0,285290,2760924,,-0.0015560947693042,-0.1712174014560233,-0.1779642480719134,1.7935673295721797
新北市,蘆洲區,長興路,0.471500931785684,,5,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.666666666666668,-0.0362645537229437,0.6621405509067457,1.0,296450,2775808,,-0.0584172471235886,-0.1234400559682174,0.1892806422297984,2.660207372743864
桃園市,桃園區,中正路,0.3895464853727456,,13,18,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.166666666666667,2.1894965412400444,0.4798537771851878,1.0,281226,2765479,,1.9308744113606224,1.8883274558218863,-0.2825863389136803,1.7467219218331695
新北市,三重區,國道路一段,0.0385363123929916,,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.41666666666666,-0.8245310024295055,-0.8193256863726953,0.0,298723,2773891,,-0.5415955964823814,0.5761567886746515,-0.4384519028208025,1.395381363790595
高雄市,三民區,中和街,-0.6662719267582761,,14,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.666666666666668,-0.0063885658710917,-0.8193256863726953,0.0,176609,2504493,,-0.2852960739302348,0.0250109817974643,0.1380371691644436,1.32511325218208
桃園市,桃園區,青田街,-0.8183563070811711,,8,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.916666666666668,-0.8532579138255174,0.5153842500292205,1.0,280934,2764073,,-1.0768259460062903,0.2075886949115789,-0.4384519028208025,1.189261569738951
台北市,松山區,富錦街,0.4325665613490386,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.0,-0.4757862980819232,-0.8193256863726953,0.0,307234,2772840,,0.0309764053338928,0.5471491146284837,-0.4384519028208025,3.0818160423949537
台中市,南屯區,南屯路二段,0.0110419174673608,,5,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.666666666666667,-0.4125870930106974,1.233717722745529,1.0,212988,2670866,,-0.7619679232683882,-0.1848680715953964,0.0782531172548627,2.051217072136734
新北市,汐止區,中興路,-0.3398721212644012,,8,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.416666666666667,-0.041435397774226,0.4520473201768147,1.0,313610,2773256,,-0.492938291980208,-0.0620120403410388,1.0732305526071757,2.098062479875745
台北市,萬華區,德昌街,0.2021087353508969,,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.41666666666666,-0.8802612105377682,-0.8193256863726953,0.0,299802,2768383,,-0.5659242487334682,0.1768746870979896,-0.4384519028208025,2.051217072136734
新北市,泰山區,明志路三段,-0.6767505597893729,,7,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.166666666666668,-0.2356293188112651,-0.8193256863726953,0.0,292887,2770585,,0.3667683846599394,-0.3077241028497537,-0.4384519028208025,1.395381363790595
高雄市,三民區,合江街,-0.4133907874160665,,9,10,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),0.0833333333333333,-0.598162940628933,1.24298654174832,1.0,178882,2505598,,-0.9353802933836928,-0.5704995030326849,-0.4384519028208025,1.386012282242793
桃園市,八德區,介壽路二段,-0.0159958397803092,其他,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),41.833333333333336,-0.6412533077229507,-0.8193256863726953,0.0,279868,2759762,,-0.153468725685974,0.0352489844019942,-0.4384519028208025,0.8566591747919803
新北市,中和區,華新街,-0.1832213641618995,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.0,-0.8900283604124124,-0.8193256863726953,0.0,301216,2763994,,-0.5845950748796512,0.1939380247722059,-0.4384519028208025,1.8638354411806943
桃園市,桃園區,大有路,-0.5831638693694374,,4,23,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),29.166666666666668,0.4457730195021326,0.801172835948612,1.0,282060,2767533,,0.6089233419498262,0.8321068537878962,0.3173893248931863,1.18457702896505
桃園市,蘆竹區,中山路,1.7415785491282434,,8,12,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.333333333333334,1.0214603238782078,0.5833555893830216,1.0,280216,2772086,,0.8117564078106311,0.0488996545413672,0.9237704228332227,1.55934029087713
桃園市,龜山區,宏慶街,0.1954514386774705,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),36.16666666666666,-0.8101675467314996,-0.8193256863726953,0.0,291520,2767976,,-0.282467160877783,-0.8486319071224109,-0.4384519028208025,1.09088621348703
新北市,板橋區,文化路二段,-1.105725607890409,,30,32,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),1.75,0.3107565359408775,1.3325851254419674,1.0,297611,2769040,,-0.159126551790878,1.869557784380248,-0.4384519028208025,4.346642051348223
台北市,信義區,永吉路,0.5307676956725768,,2,14,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.5,0.4308350255762064,1.1240366978791678,1.0,308030,2770919,,0.335933232388213,3.516169869942123,-0.4384519028208025,3.784497158480103
新北市,蘆洲區,長安街,0.3390279380530991,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),34.166666666666664,-0.4039690195918939,-0.8193256863726953,0.0,296717,2774680,,0.2513487321198999,-0.0756627104804119,-0.4384519028208025,1.4890721792686148
台中市,太平區,育才路,0.45924381516674,,9,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.25,0.4624346281118194,1.813018910419972,2.0,221179,2672460,,0.2575723408352941,0.1120340039359675,0.1081451432096529,1.5827629947466348
台中市,北屯區,環太東路,0.1562767326208464,,14,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.083333333333333,-0.0402863213183853,0.3439110984775853,1.0,223060,2672703,,-0.1893959214521137,-0.2957797664778024,-0.4384519028208025,1.13773162122604
新北市,三重區,中央南路,-0.3670060127600631,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),24.166666666666668,-1.284161584765693,-0.8193256863726953,0.0,300637,2772748,,-1.4488280124037216,-0.6319275186598637,-0.4384519028208025,1.8169900334416844
新北市,板橋區,四川路二段,-0.6823503797348904,,2,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.416666666666666,-0.0695877709423178,-0.8193256863726953,0.0,295541,2765222,,-0.1373439212869977,0.0591376571458971,-0.220667142293043,2.941279819177924
桃園市,桃園區,中平路,-1.0902479939637426,,18,20,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.5,-0.4556774601047149,-0.8193256863726953,0.0,279606,2764412,,-0.2553095955742441,-0.0347107000622927,-0.2719106153583983,1.0674635096175251
新北市,土城區,立德路,-0.3373005301306228,,4,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.916666666666668,-0.3689221876887595,-0.8193256863726953,0.0,296637,2764556,,0.0083451009142773,0.2468343715622765,-0.3402352461122052,1.8169900334416844
新北市,板橋區,文化路二段,-0.9046127610917384,,18,32,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),2.1666666666666665,1.1627967279465852,1.3325851254419674,1.0,297659,2769083,,1.0199644084710946,0.4055234119324882,-0.2334780105593815,4.206105828131193
台北市,中正區,杭州南路一段,1.857925022760217,,6,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),24.75,0.916894366396725,-0.8193256863726953,0.0,302848,2770278,,0.5186810155766092,0.6222278003950354,0.1593886162750082,3.878187973958122
台北市,大同區,酒泉街,0.1294072103071614,住,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),46.75,-0.7193905067201026,-0.8193256863726953,0.0,301973,2773901,,-0.3834593568503174,0.6529418082086247,-0.4384519028208025,2.5103020679790315
新北市,五股區,五福路,0.3144896712532136,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),39.91666666666666,-0.4499320778255128,-0.8193256863726953,0.0,293883,2775713,,-0.0154177687263191,1.0812315838314546,-0.4384519028208025,1.0440408057480202
台北市,萬華區,中華路二段,0.9550561991840164,,6,14,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.166666666666666,1.0059477917243618,-0.8193256863726953,0.0,300771,2768825,,0.5048193416195943,0.091557998726908,-0.4384519028208025,2.847589003699904
桃園市,桃園區,吉安一街,-0.3947888104296693,,14,21,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.4166666666666665,0.0062512751431531,0.4535921233439465,1.0,279397,2766544,,-0.2872763130669514,-0.3828027886163055,0.0334150783226765,1.8169900334416844
台中市,西區,華美西街一段,0.1021291174395121,,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),36.25,0.2527281749209339,-0.8193256863726953,0.0,215607,2672567,,1.2510866048564189,0.3406827287704661,-0.4384519028208025,1.301690548312575
新北市,五股區,新城八路,-0.4538633058205789,,6,19,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.916666666666667,0.051639795148852,0.7610079536031839,1.0,295092,2775776,,-0.1628041387590654,-0.5039524861032414,0.2704161412499443,1.9575262566587144
台北市,松山區,民生東路四段,3.128339109970748,,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),48.25,-0.1574921198141133,-0.8193256863726953,0.0,306051,2772338,,0.5039706677038588,0.8184561836485231,-0.4384519028208025,4.393487459087233
新北市,中和區,中正路,-0.7951158526291737,,3,22,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.916666666666668,0.2963930802428721,1.6631730032081824,2.0,299001,2765552,,0.1698760362092838,1.2791663008523635,-0.4384519028208025,1.7232992179636646
新北市,淡水區,中正東路二段,-0.8910337985629085,,6,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.75,-0.8986464338312158,-0.1535155213388694,1.0,296316,2782730,,-1.2004494463984403,-0.4493498055457491,-0.4384519028208025,2.1449078876147545
新北市,五股區,新城三路,-1.0268714909752037,,11,14,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.833333333333333,-1.2427948323554363,0.2574021211182019,1.0,295196,2776237,,-1.4346834471414618,-1.14041498135151,-0.4384519028208025,1.7232992179636646
新北市,五股區,新五路三段,0.9900490654530012,,19,19,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.583333333333333,1.8361555310691005,4.502521224396517,3.0,295068,2775934,,1.4321370402133438,1.7330510829865178,-0.4384519028208025,1.7935673295721797
台中市,北屯區,敦富一街,-0.5307947377759499,,11,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.083333333333333,-0.8044221644522972,0.29756700346363,1.0,220075,2675490,,-1.078240402532516,-0.927123260423806,0.1807400633855725,1.9341035527892088
新北市,林口區,文化北路一段,1.510688119014139,,2,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),14.666666666666666,0.5060995334337576,1.0452517363554437,1.0,286901,2774393,,0.501141754651407,0.3065560534220336,0.1764697739634599,1.37195865992109
新北市,新店區,民族路,-0.7053504985669087,,4,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.58333333333333,0.0188911161573988,-0.38832560274291,1.0,304593,2763503,,0.017963405292614,0.3782220716537421,-0.4384519028208025,2.543093853396339
新北市,樹林區,佳園路三段,-0.2855322375870838,,7,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.833333333333334,-0.1103799851246539,0.5941692115529446,1.0,288538,2759716,,-0.2872763130669514,0.1444543455169787,-0.1331262091397279,1.8544663596328923
新北市,中和區,景平路,-1.17720142127225,,5,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.333333333333334,-0.673427448486484,-0.8193256863726953,0.0,302308,2764990,,-1.1922455985463298,1.0198035682042756,-0.1566128009613485,2.683630076613369
台北市,大安區,和平東路三段,-0.0693503474157118,,12,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.75,0.2015942726360334,2.8480370323983086,2.0,306379,2767943,,0.1605406231361921,-0.4186357977321598,-0.2804511942026239,3.714229046871588
新北市,汐止區,伯爵街,3.0176885905322823,其他,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),27.33333333333333,0.902530910698719,-0.8193256863726953,0.0,314469,2774547,,0.5079311459772915,0.9430185486703024,0.6419313209737695,1.37195865992109
桃園市,桃園區,文中二路,0.0928761960703095,,5,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.1666666666666667,0.0769194771773423,0.7332014965948107,1.0,279213,2765670,,-0.1908103779783396,-0.440818136708641,0.2533349835614924,1.8544663596328923
新北市,板橋區,公館街,-1.035283237674479,,26,28,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),0.4166666666666667,-1.0428555290391948,0.8243448834555898,1.0,296361,2767376,,-1.284185272751018,-0.89982192014506,-0.4384519028208025,4.042146901044658
新北市,新莊區,民安西路,-0.4959701064409508,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),39.91666666666666,-0.9641437918141228,-0.8193256863726953,0.0,293192,2767048,,-0.8134541408230137,0.8440511901598476,-0.4384519028208025,1.5827629947466348
新北市,三重區,三和路一段,0.2220325582471802,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),35.75,-0.3832856433867655,-0.8193256863726953,0.0,300786,2773090,,0.275960275676232,-0.0210600299229196,-0.4384519028208025,1.4422267715296049
台北市,大同區,延平北路一段,0.344411455940635,,3,11,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),44.5,2.07975973970728,-0.8193256863726953,0.0,301655,2771494,,2.4231052824872616,2.99061906957626,-0.4384519028208025,2.285444110831784
台北市,文山區,羅斯福路六段,0.0647088614087364,,2,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.83333333333333,-0.5539234970790751,0.9247570893191596,1.0,304508,2765514,,-0.6041145749415696,-0.056893039038774,-0.3701272720669955,3.0583933385254483
高雄市,苓雅區,和平一路,-0.5765306062580089,,2,7,其他,鋼筋混凝土造,華廈(10層含以下有電梯),40.0,-0.7170923538084217,-0.8193256863726953,0.0,180093,2502755,,-0.5274510312201217,-0.162685732618915,-0.4384519028208025,0.9597190718178024
台北市,萬華區,康定路,-1.2002976743522598,,11,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),42.41666666666666,-1.065262519928084,-0.8193256863726953,0.0,300789,2770844,,-1.0861613590793815,-0.4237547990344247,-0.4384519028208025,2.238598703092774
新北市,新莊區,五權一路,0.4602051576466572,工,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),23.33333333333333,-0.3855837962984463,-0.8193256863726953,0.0,296163,2773046,,-0.0032534426007755,0.1854063559350979,-0.4384519028208025,1.8638354411806943
